Route,Direction,StopOrder,StopID,PercentDone,ID
38,IB,27,1845,40.72,9367
38,IB,28,7166,41.81,9368
38,IB,29,1847,43.41,9369
38,IB,30,1696,44.57,9370
38,IB,31,1697,45.43,9371
38,IB,32,1698,46.3,9372
38,IB,33,1699,46.88,9373
38,IB,34,1700,47.92,9374
38,IB,35,1701,49.07,9375
38,IB,36,1702,49.86,9376
38,IB,37,1703,50.8,9377
38,IB,38,1905,51.79,9378
38,IB,39,1804,53.7,9379
38,IB,40,1803,54.67,9380
38,IB,41,77,55.82,9381
38,IB,42,78,57.45,9382
38,IB,43,79,58.77,9383
38,IB,44,80,60.17,9384
38,IB,45,82,63.13,9385
38,IB,46,817,64.76,9386
38,IB,47,818,65.47,9387
38,IB,48,819,66.91,9388
38,IB,49,265,69.97,9389
38,IB,50,6059,73.38,9390
38,IB,51,349,78.8,9391
38,IB,52,404,82.31,9392
38,IB,53,747,85.02,9393
38,IB,54,748,86.74,9394
38,IB,55,749,88.14,9395
38,IB,56,750,89.56,9396
38,IB,57,751,90.22,9397
38,IB,58,752,91.93,9398
38,IB,59,753,93.39,9399
38,IB,60,7370,94.86,9400
38,IB,61,7339,100,9401
39A,IB,1,7158,0,9402
39A,IB,2,7048,0.67,9403
39A,IB,3,7159,1.88,9404
39A,IB,4,7388,2.5,9405
39A,IB,5,7017,4.17,9406
39A,IB,6,7018,5.52,9407
39A,IB,7,7030,6.84,9408
39A,IB,8,7021,7.46,9409
39A,IB,9,6111,8.58,9410
39A,IB,10,6112,9.89,9411
39A,IB,11,6113,11.29,9412
39A,IB,12,1898,12.26,9413
39A,IB,13,1858,13.9,9414
39A,IB,14,1859,15,9415
39A,IB,15,1860,15.99,9416
39A,IB,16,4492,16.82,9417
39A,IB,17,1861,17.41,9418
39A,IB,18,1862,18.27,9419
39A,IB,19,1863,19.08,9420
39A,IB,20,1864,19.82,9421
39A,IB,21,1865,20.95,9422
39A,IB,22,1866,21.9,9423
39A,IB,23,1850,23.46,9424
39A,IB,24,1867,24.17,9425
39A,IB,25,4489,24.93,9426
39A,IB,26,4747,27.1,9427
39A,IB,27,1845,36.31,9428
39A,IB,28,7166,37.31,9429
39A,IB,29,1847,38.72,9430
39A,IB,30,1696,39.75,9431
39A,IB,31,1697,40.53,9432
39A,IB,32,1698,41.3,9433
39A,IB,33,1699,41.81,9434
39A,IB,34,1700,42.71,9435
39A,IB,35,1701,43.74,9436
39A,IB,36,1702,44.39,9437
39A,IB,37,1703,45.21,9438
39A,IB,38,1905,46.11,9439
39A,IB,39,1906,48.06,9440
39A,IB,40,1907,48.97,9441
39A,IB,41,1908,49.63,9442
39A,IB,42,1909,51.22,9443
39A,IB,43,1713,53.39,9444
39A,IB,44,1714,54.32,9445
39A,IB,45,1715,55.78,9446
39A,IB,46,7453,58.33,9447
39A,IB,47,1478,60.21,9448
39A,IB,48,1479,62.08,9449
39A,IB,49,315,64.96,9450
39A,IB,50,313,68.08,9451
39A,IB,51,335,69.92,9452
39A,IB,52,349,73.96,9453
39A,IB,53,404,75.26,9454
39A,IB,54,747,77.92,9455
39A,IB,55,748,79.54,9456
39A,IB,56,749,80.96,9457
39A,IB,57,750,82.34,9458
39A,IB,58,751,82.98,9459
39A,IB,59,752,84.52,9460
39A,IB,60,753,85.86,9461
39A,IB,61,754,86.53,9462
39A,IB,62,755,87.57,9463
39A,IB,63,756,89.25,9464
39A,IB,64,757,90.35,9465
39A,IB,65,758,91.07,9466
39A,IB,66,759,92.28,9467
39A,IB,67,760,93.58,9468
39A,IB,68,761,94.24,9469
39A,IB,69,762,94.75,9470
39A,IB,70,763,95.94,9471
39A,IB,71,767,100,9472
39X,IB,1,7158,0,9473
39X,IB,2,7048,0.96,9474
39X,IB,3,7159,2.87,9475
39X,IB,4,7017,6.02,9476
39X,IB,5,7018,8.16,9477
39X,IB,6,7030,10.39,9478
39X,IB,7,6111,12.92,9479
39X,IB,8,6112,15.37,9480
39X,IB,9,6113,17.41,9481
39X,IB,10,4323,23.68,9482
39X,IB,11,1845,33.01,9483
39X,IB,12,1696,37.15,9484
39X,IB,13,1700,40.28,9485
39X,IB,14,1906,45.75,9486
39X,IB,15,1909,50.14,9487
39X,IB,16,1713,53.45,9488
39X,IB,17,1715,56.01,9489
39X,IB,18,1478,62.28,9490
39X,IB,19,315,68.09,9491
39X,IB,20,4495,75.85,9492
39X,IB,21,2809,83.17,9493
39X,IB,22,2810,85.95,9494
39X,IB,23,749,89.9,9495
39X,IB,24,751,92.88,9496
39X,IB,25,752,95.05,9497
39X,IB,26,7339,100,9498
39,IB,1,7158,0,9499
39,IB,2,7048,0.67,9500
39,IB,3,7159,1.85,9501
39,IB,4,7388,2.31,9502
39,IB,5,7017,3.98,9503
39,IB,6,7018,5.16,9504
39,IB,7,7030,6.35,9505
39,IB,8,7021,6.9,9506
39,IB,9,7163,8.39,9507
39,IB,10,1893,9.13,9508
39,IB,11,1894,10.57,9509
39,IB,12,1912,11.43,9510
39,IB,13,1895,12.02,9511
39,IB,14,1896,12.48,9512
39,IB,15,1897,13.03,9513
39,IB,16,6088,13.86,9514
39,IB,17,1898,15.68,9515
39,IB,18,1858,17.14,9516
39,IB,19,1859,18.12,9517
39,IB,20,1860,19.04,9518
39,IB,21,4492,19.73,9519
39,IB,22,1861,20.25,9520
39,IB,23,1862,21.05,9521
39,IB,24,1863,21.79,9522
39,IB,25,1864,22.45,9523
39,IB,26,1865,23.49,9524
39,IB,27,1866,24.37,9525
39,IB,28,1850,25.78,9526
39,IB,29,1867,26.45,9527
39,IB,30,4489,27.06,9528
39,IB,31,4747,29.14,9529
39,IB,32,1882,33.13,9530
39,IB,33,7379,34.01,9531
39,IB,34,4903,34.73,9532
39,IB,35,1883,35.73,9533
39,IB,36,1884,36.62,9534
39,IB,37,1902,38.39,9535
39,IB,38,1903,39.6,9536
39,IB,39,1904,40.94,9537
39,IB,40,1840,42.83,9538
39,IB,41,1841,43.99,9539
39,IB,42,1842,45.67,9540
39,IB,43,7374,47.7,9541
39,IB,44,1845,50.17,9542
39,IB,45,7166,51.13,9543
39,IB,46,1847,52.5,9544
39,IB,47,1696,53.5,9545
39,IB,48,1697,54.23,9546
39,IB,49,1698,54.97,9547
39,IB,50,1699,55.46,9548
39,IB,51,1700,56.36,9549
39,IB,52,1701,57.35,9550
39,IB,53,1702,57.98,9551
39,IB,54,1703,58.78,9552
39,IB,55,1905,59.65,9553
39,IB,56,1906,61.55,9554
39,IB,57,1907,62.41,9555
39,IB,58,1908,63.07,9556
39,IB,59,1909,64.61,9557
39,IB,60,1713,66.73,9558
39,IB,61,1714,67.61,9559
39,IB,62,1715,68.94,9560
39,IB,63,7453,71.44,9561
39,IB,64,1478,73.25,9562
39,IB,65,1479,74.99,9563
39,IB,66,315,77.85,9564
39,IB,67,313,80.91,9565
39,IB,68,335,82.74,9566
39,IB,69,349,86.38,9567
39,IB,70,404,87.68,9568
39,IB,71,747,89.95,9569
39,IB,72,748,91.44,9570
39,IB,73,749,92.68,9571
39,IB,74,750,93.91,9572
39,IB,75,751,94.47,9573
39,IB,76,752,95.92,9574
39,IB,77,753,97.14,9575
39,IB,78,7339,100,9576
40B,IB,1,4316,0,9577
40B,IB,2,4317,2.84,9578
40B,IB,3,7013,11.45,9579
40B,IB,4,6162,15.59,9580
40B,IB,5,7022,16.56,9581
40B,IB,6,1554,19.96,9582
40B,IB,7,1555,22.28,9583
40B,IB,8,1556,25.58,9584
40B,IB,9,1557,26.36,9585
40B,IB,10,1181,27.78,9586
40B,IB,11,7350,28.86,9587
40B,IB,12,1558,32.91,9588
40B,IB,13,1549,37.31,9589
40B,IB,14,1523,38.92,9590
40B,IB,15,1524,40.92,9591
40B,IB,16,1525,42.05,9592
40B,IB,17,1526,43.48,9593
40B,IB,18,6080,44.6,9594
40B,IB,19,983,45.81,9595
40B,IB,20,984,47.2,9596
40B,IB,21,985,48.24,9597
40B,IB,22,1529,51.99,9598
40B,IB,23,4542,55.92,9599
40B,IB,24,1531,58.19,9600
40B,IB,25,1532,59.5,9601
40B,IB,26,1533,61.4,9602
40B,IB,27,1534,63.79,9603
40B,IB,28,1535,65.55,9604
40B,IB,29,1536,67.59,9605
40B,IB,30,1537,69.44,9606
40B,IB,31,186,73.8,9607
40B,IB,32,838,75.87,9608
40B,IB,33,839,76.61,9609
40B,IB,34,840,77.36,9610
40B,IB,35,841,79.54,9611
40B,IB,36,49,83.54,9612
40B,IB,37,51,87.38,9613
40B,IB,38,52,89.33,9614
40B,IB,39,4725,94.43,9615
40B,IB,40,6071,100,9616
40D,IB,1,7073,0,9617
40D,IB,2,7097,3.27,9618
40D,IB,3,7098,5.5,9619
40D,IB,4,7099,7.22,9620
40D,IB,5,7100,9.35,9621
40D,IB,6,7101,11.83,9622
40D,IB,7,5071,17.02,9623
40D,IB,8,5072,18.68,9624
40D,IB,9,7342,25.14,9625
40D,IB,10,7125,27.77,9626
40D,IB,11,7344,30.79,9627
40D,IB,12,2510,32.69,9628
40D,IB,13,7242,34.72,9629
40D,IB,14,7238,35.59,9630
40D,IB,15,7224,36.99,9631
40D,IB,16,1581,37.94,9632
40D,IB,17,1582,41.49,9633
40D,IB,18,4793,41.7,9634
40D,IB,19,6068,44.25,9635
40D,IB,20,1584,45.13,9636
40D,IB,21,983,48.19,9637
40D,IB,22,984,49.86,9638
40D,IB,23,985,50.97,9639
40D,IB,24,1529,54.43,9640
40D,IB,25,4542,58.16,9641
40D,IB,26,1531,60.33,9642
40D,IB,27,1532,61.62,9643
40D,IB,28,1533,63.41,9644
40D,IB,29,1534,65.75,9645
40D,IB,30,1535,67.41,9646
40D,IB,31,1536,69.25,9647
40D,IB,32,1537,70.84,9648
40D,IB,33,186,74.9,9649
40D,IB,34,838,76.98,9650
40D,IB,35,839,77.66,9651
40D,IB,36,840,78.36,9652
40D,IB,37,841,80.22,9653
40D,IB,38,49,84.26,9654
40D,IB,39,51,87.82,9655
40D,IB,40,52,89.85,9656
40D,IB,41,4725,94.76,9657
40D,IB,42,6071,100,9658
40E,IB,1,7073,0,9659
40E,IB,2,7097,5.45,9660
40E,IB,3,7098,7.87,9661
40E,IB,4,7099,10.16,9662
40E,IB,5,7100,13.04,9663
40E,IB,6,7101,16.55,9664
40E,IB,7,7505,17.1,9665
40E,IB,8,7678,22.95,9666
40E,IB,9,7559,28.82,9667
40E,IB,10,7679,40.3,9668
40E,IB,11,7680,41.89,9669
40E,IB,12,7681,46.07,9670
40E,IB,13,7682,49.08,9671
40E,IB,14,7683,52.45,9672
40E,IB,15,1582,58.5,9673
40E,IB,16,4793,58.67,9674
40E,IB,17,6068,62.46,9675
40E,IB,18,1584,63.61,9676
40E,IB,19,1585,67.06,9677
40E,IB,20,1586,67.16,9678
40E,IB,21,1600,69.04,9679
40E,IB,22,7010,72.28,9680
40E,IB,23,5147,86.25,9681
40E,IB,24,68,91.34,9682
40E,IB,25,30,92.63,9683
40E,IB,26,69,94.64,9684
40E,IB,27,7686,100,9685
40,IB,1,4795,0,9686
40,IB,2,4688,3.2,9687
40,IB,3,4689,4.21,9688
40,IB,4,4410,4.83,9689
40,IB,5,2678,5.21,9690
40,IB,6,2679,5.73,9691
40,IB,7,2680,6.54,9692
40,IB,8,2676,7.48,9693
40,IB,9,2118,8.51,9694
40,IB,10,2119,8.99,9695
40,IB,11,2120,10.28,9696
40,IB,12,2121,11.2,9697
40,IB,13,2123,12.42,9698
40,IB,14,2685,13.31,9699
40,IB,15,2686,14.68,9700
40,IB,16,7510,15.21,9701
40,IB,17,4799,16.53,9702
40,IB,18,2205,17.15,9703
40,IB,19,2687,17.82,9704
40,IB,20,2688,18.59,9705
40,IB,21,2689,19.66,9706
40,IB,22,2696,20.95,9707
40,IB,23,2697,22.78,9708
40,IB,24,2713,24.87,9709
40,IB,25,2714,25.69,9710
40,IB,26,2715,26.34,9711
40,IB,27,2716,27.24,9712
40,IB,28,2718,28,9713
40,IB,29,2719,29.57,9714
40,IB,30,1989,31.72,9715
40,IB,31,1990,33.03,9716
40,IB,32,1992,33.99,9717
40,IB,33,1993,35.79,9718
40,IB,34,1994,36.7,9719
40,IB,35,1995,37.85,9720
40,IB,36,1996,39.6,9721
40,IB,37,1997,40.41,9722
40,IB,38,1998,41.7,9723
40,IB,39,1999,43.45,9724
40,IB,40,2001,44.87,9725
40,IB,41,2002,46.91,9726
40,IB,42,1358,49.86,9727
40,IB,43,319,53.26,9728
40,IB,44,279,56.79,9729
40,IB,45,7,61.52,9730
40,IB,46,11,64.44,9731
40,IB,47,14,65.61,9732
40,IB,48,15,66.95,9733
40,IB,49,834,68.64,9734
40,IB,50,835,69.32,9735
40,IB,51,836,69.92,9736
40,IB,52,837,70.42,9737
40,IB,53,1506,72.65,9738
40,IB,54,1507,73.5,9739
40,IB,55,1508,74.21,9740
40,IB,56,1509,75.36,9741
40,IB,57,1510,76.53,9742
40,IB,58,1511,77.09,9743
40,IB,59,1592,77.9,9744
40,IB,60,1593,78.94,9745
40,IB,61,1594,79.64,9746
40,IB,62,1595,79.92,9747
40,IB,63,1596,80.95,9748
40,IB,64,4363,81.69,9749
40,IB,65,1598,82.33,9750
40,IB,66,1597,82.97,9751
40,IB,67,1599,83.67,9752
40,IB,68,1573,84.76,9753
40,IB,69,1574,85.49,9754
40,IB,70,1575,86.05,9755
40,IB,71,4583,86.61,9756
40,IB,72,1518,87.96,9757
40,IB,73,1519,88.62,9758
40,IB,74,1520,89.19,9759
40,IB,75,7661,89.66,9760
40,IB,76,1521,90.56,9761
40,IB,77,4546,91.31,9762
40,IB,78,1559,91.82,9763
40,IB,79,987,94.71,9764
40,IB,80,4937,96.57,9765
40,IB,81,1547,97.1,9766
40,IB,82,1548,97.29,9767
40,IB,83,1280,98.6,9768
40,IB,84,6348,100,9769
41A,IB,1,4843,0,9770
41A,IB,2,4905,0.98,9771
41A,IB,4,4906,2.39,9772
41A,IB,5,4907,3.25,9773
41A,IB,6,4908,3.93,9774
41A,IB,7,4909,4.8,9775
41A,IB,8,4921,6.63,9776
41A,IB,9,4922,8.78,9777
41A,IB,10,4923,11.15,9778
41A,IB,11,4924,12.56,9779
41A,IB,12,4958,14.72,9780
41A,IB,13,3752,16.26,9781
41A,IB,14,3751,17.09,9782
41A,IB,15,3689,18.68,9783
41A,IB,16,7594,19.77,9784
41A,IB,17,3690,20.33,9785
41A,IB,18,6117,22.46,9786
41A,IB,19,5079,24.48,9787
41A,IB,20,3694,26.85,9788
41A,IB,21,3695,27.65,9789
41A,IB,22,3696,29.61,9790
41A,IB,23,3697,30.44,9791
41A,IB,24,3698,31.18,9792
41A,IB,25,3699,31.54,9793
41A,IB,27,3885,35.84,9794
41A,IB,28,1631,38.11,9795
41A,IB,29,1632,38.35,9796
41A,IB,30,5053,38.74,9797
41A,IB,31,1633,39.23,9798
41A,IB,32,1634,40.68,9799
41A,IB,33,1635,41.21,9800
41A,IB,34,1636,42.26,9801
41A,IB,35,1637,44.51,9802
41A,IB,36,1638,46.83,9803
41A,IB,37,1639,49.44,9804
41A,IB,38,1640,51.87,9805
41A,IB,39,231,53.64,9806
41A,IB,40,1641,56.34,9807
41A,IB,41,1642,57.77,9808
41A,IB,42,213,60.27,9809
41A,IB,43,214,61.86,9810
41A,IB,44,4432,63.04,9811
41A,IB,45,119,65.25,9812
41A,IB,46,44,66.75,9813
41A,IB,47,7603,67.96,9814
41A,IB,48,45,69.19,9815
41A,IB,49,46,71.95,9816
41A,IB,50,47,73.69,9817
41A,IB,51,48,75.49,9818
41A,IB,52,49,78.4,9819
41A,IB,53,51,81.35,9820
41A,IB,54,52,83.17,9821
41A,IB,55,277,88.46,9822
41A,IB,56,288,100,9823
41B,IB,1,7144,0,9824
41B,IB,2,3881,7.44,9825
41B,IB,3,5096,7.95,9826
41B,IB,4,7145,8.27,9827
41B,IB,5,3884,12.34,9828
41B,IB,6,3686,13.76,9829
41B,IB,7,5077,14.97,9830
41B,IB,8,5078,16.29,9831
41B,IB,9,3689,19.11,9832
41B,IB,10,7594,20.61,9833
41B,IB,11,3690,21.58,9834
41B,IB,12,5079,27.23,9835
41B,IB,13,3694,29.5,9836
41B,IB,14,3695,30.23,9837
41B,IB,15,3696,32.64,9838
41B,IB,16,3697,33.79,9839
41B,IB,17,3698,34.65,9840
41B,IB,18,3699,35.05,9841
41B,IB,20,3885,39.85,9842
41B,IB,21,1631,42.22,9843
41B,IB,22,1632,42.46,9844
41B,IB,23,5053,42.94,9845
41B,IB,24,1633,43.51,9846
41B,IB,25,1634,45.15,9847
41B,IB,26,1635,45.49,9848
41B,IB,27,1636,46.76,9849
41B,IB,28,1637,49.1,9850
41B,IB,29,1638,51.04,9851
41B,IB,30,1639,53.85,9852
41B,IB,31,1640,56.46,9853
41B,IB,32,231,58.95,9854
41B,IB,33,1641,61.87,9855
41B,IB,34,1642,63.15,9856
41B,IB,35,213,65.45,9857
41B,IB,36,214,66.88,9858
41B,IB,37,4432,67.98,9859
41B,IB,38,119,69.93,9860
41B,IB,39,44,71.14,9861
41B,IB,40,7603,72.36,9862
41B,IB,41,45,73.51,9863
41B,IB,42,46,75.81,9864
41B,IB,43,47,77.57,9865
41B,IB,44,48,78.95,9866
41B,IB,45,49,81.26,9867
41B,IB,46,51,84.19,9868
41B,IB,47,52,85.85,9869
41B,IB,48,277,91.19,9870
41B,IB,49,288,100,9871
41C,IB,1,4843,0,9872
41C,IB,2,4905,1,9873
41C,IB,3,7655,2.37,9874
41C,IB,4,4906,2.55,9875
41C,IB,5,4907,3.36,9876
41C,IB,6,4908,3.82,9877
41C,IB,7,4909,4.48,9878
41C,IB,8,4921,6.35,9879
41C,IB,9,4922,8.28,9880
41C,IB,10,4923,10.06,9881
41C,IB,11,4924,11.47,9882
41C,IB,12,4958,13.72,9883
41C,IB,13,3752,15.33,9884
41C,IB,14,3751,16.14,9885
41C,IB,15,3689,18.21,9886
41C,IB,16,3691,21.91,9887
41C,IB,17,3572,25.45,9888
41C,IB,18,3701,26.54,9889
41C,IB,19,3702,28.14,9890
41C,IB,20,3088,29.15,9891
41C,IB,21,3704,29.87,9892
41C,IB,22,3705,31.32,9893
41C,IB,23,733,33.7,9894
41C,IB,24,6015,34.66,9895
41C,IB,25,5029,36.82,9896
41C,IB,26,5028,38.08,9897
41C,IB,27,3696,40.42,9898
41C,IB,28,3697,41.51,9899
41C,IB,29,3698,42.31,9900
41C,IB,30,3699,42.69,9901
41C,IB,32,3885,46.71,9902
41C,IB,33,1631,49.05,9903
41C,IB,34,1632,49.21,9904
41C,IB,35,5053,49.6,9905
41C,IB,36,1633,50.1,9906
41C,IB,37,1634,51.65,9907
41C,IB,38,1635,52.06,9908
41C,IB,39,1636,53.18,9909
41C,IB,40,1637,55.23,9910
41C,IB,41,1638,56.96,9911
41C,IB,42,1639,59.44,9912
41C,IB,43,1640,61.82,9913
41C,IB,44,231,63.95,9914
41C,IB,45,1641,66.48,9915
41C,IB,46,1642,67.51,9916
41C,IB,47,213,69.48,9917
41C,IB,48,214,70.75,9918
41C,IB,49,4432,71.7,9919
41C,IB,50,119,73.47,9920
41C,IB,51,44,74.5,9921
41C,IB,52,7603,75.6,9922
41C,IB,53,45,76.61,9923
41C,IB,54,46,78.6,9924
41C,IB,55,47,80.12,9925
41C,IB,56,48,81.34,9926
41C,IB,57,49,83.2,9927
41C,IB,58,51,85.89,9928
41C,IB,59,52,87.46,9929
41C,IB,60,277,92.35,9930
41C,IB,61,288,100,9931
41D,IB,1,5044,0,9932
41D,IB,2,3751,3.71,9933
41D,IB,3,3689,4.81,9934
41D,IB,4,7594,5.28,9935
41D,IB,5,3690,6.23,9936
41D,IB,7,5079,7.3,9937
41D,IB,8,3694,8.62,9938
41D,IB,9,3695,10.44,9939
41D,IB,10,3696,13.21,9940
41D,IB,11,3697,14.78,9941
41D,IB,12,3698,15.73,9942
41D,IB,13,3699,16.47,9943
41D,IB,14,3885,21.08,9944
41D,IB,20,1632,26.96,9945
41D,IB,21,5053,27.63,9946
41D,IB,22,1633,27.97,9947
41D,IB,23,1634,28.98,9948
41D,IB,24,1635,29.86,9949
41D,IB,25,1636,31.25,9950
41D,IB,26,1637,35.8,9951
41D,IB,27,1638,38.38,9952
41D,IB,28,1639,41.5,9953
41D,IB,29,1640,45.41,9954
41D,IB,30,231,49.83,9955
41D,IB,31,1641,53.55,9956
41D,IB,32,1642,55.18,9957
41D,IB,33,213,57.78,9958
41D,IB,34,214,58.22,9959
41D,IB,35,4432,59.48,9960
41D,IB,36,119,61.75,9961
41D,IB,37,44,63.24,9962
41D,IB,38,7603,64.56,9963
41D,IB,39,45,65.85,9964
41D,IB,40,46,68.12,9965
41D,IB,41,47,69.75,9966
41D,IB,42,48,71.58,9967
41D,IB,43,49,74.6,9968
41D,IB,44,51,77.52,9969
41D,IB,45,52,79.85,9970
41D,IB,46,277,89.2,9971
41D,IB,47,288,100,9972
41X,IB,1,3088,0,9973
41X,IB,2,3704,0.45,9974
41X,IB,3,3705,1.84,9975
41X,IB,4,733,4.51,9976
41X,IB,5,6015,5.93,9977
41X,IB,6,5029,8.07,9978
41X,IB,7,5028,9.43,9979
41X,IB,8,7115,11.35,9980
41X,IB,9,6310,15.1,9981
41X,IB,10,6311,15.68,9982
41X,IB,13,7404,31.02,9983
41X,IB,14,7405,34.54,9984
41X,IB,15,7544,44.83,9985
41X,IB,16,4495,59.74,9986
41X,IB,17,2809,68.11,9987
41X,IB,18,2810,70.64,9988
41X,IB,19,842,76.07,9989
41X,IB,20,845,77.78,9990
41X,IB,21,846,79.86,9991
41X,IB,22,847,81.22,9992
41X,IB,23,848,82.28,9993
41X,IB,24,2795,83.27,9994
41X,IB,25,756,84.3,9995
41X,IB,26,757,85.84,9996
41X,IB,27,758,86.93,9997
41X,IB,28,759,88.36,9998
41X,IB,29,760,90.19,9999
41X,IB,30,762,91.55,10000
41X,IB,31,763,93.45,10001
41X,IB,32,4953,100,10002
41,IB,1,4843,0,10003
41,IB,2,4905,1.01,10004
41,IB,3,7655,1.94,10005
41,IB,4,4906,2.6,10006
41,IB,5,4907,3.4,10007
41,IB,6,4908,3.88,10008
41,IB,7,4909,4.61,10009
41,IB,8,3884,7.1,10010
41,IB,9,3686,8.46,10011
41,IB,10,5077,9.65,10012
41,IB,11,5078,10.78,10013
41,IB,12,3689,13.33,10014
41,IB,13,7594,14.83,10015
41,IB,14,3690,15.64,10016
41,IB,15,6117,18.84,10017
41,IB,16,5079,21.01,10018
41,IB,17,3694,23.19,10019
41,IB,18,3695,23.98,10020
41,IB,19,3696,26.08,10021
41,IB,20,3697,27.2,10022
41,IB,21,3698,27.98,10023
41,IB,22,3699,28.36,10024
41,IB,23,3885,32.28,10025
41,IB,24,3663,35.84,10026
41,IB,25,7347,38.62,10027
41,IB,26,3669,43.67,10028
41,IB,27,7349,45.98,10029
41,IB,28,1631,49.36,10030
41,IB,29,1632,49.54,10031
41,IB,30,5053,49.62,10032
41,IB,31,1633,50,10033
41,IB,32,1634,51.51,10034
41,IB,33,1635,51.88,10035
41,IB,34,1636,52.98,10036
41,IB,35,1637,54.97,10037
41,IB,36,1638,56.72,10038
41,IB,37,1639,59.15,10039
41,IB,38,1640,61.52,10040
41,IB,39,231,63.59,10041
41,IB,40,1641,66.11,10042
41,IB,41,1642,67.19,10043
41,IB,42,213,69.22,10044
41,IB,43,214,70.54,10045
41,IB,44,4432,71.5,10046
41,IB,45,119,73.28,10047
41,IB,46,44,74.35,10048
41,IB,47,7603,75.44,10049
41,IB,48,45,76.46,10050
41,IB,49,46,78.47,10051
41,IB,50,47,80.01,10052
41,IB,51,48,81.3,10053
41,IB,52,49,83.25,10054
41,IB,53,51,85.97,10055
41,IB,54,52,87.52,10056
41,IB,55,277,92.44,10057
41,IB,56,288,100,10058
42D,IB,1,943,0,10059
42D,IB,2,3599,2.18,10060
42D,IB,3,3600,3.93,10061
42D,IB,4,3601,5.31,10062
42D,IB,5,3602,6.45,10063
42D,IB,6,3604,8.04,10064
42D,IB,7,3607,13.14,10065
42D,IB,8,6051,14.33,10066
42D,IB,9,6053,15.88,10067
42D,IB,10,7327,17.2,10068
42D,IB,11,3629,18.63,10069
42D,IB,12,3630,19.99,10070
42D,IB,13,3631,21.61,10071
42D,IB,14,3632,23.07,10072
42D,IB,15,3633,24.79,10073
42D,IB,16,3634,27.33,10074
42D,IB,17,3635,29.49,10075
42D,IB,18,3636,29.81,10076
42D,IB,19,905,32.19,10077
42D,IB,20,4331,37.05,10078
42D,IB,21,4339,40.03,10079
42D,IB,22,7692,46,10080
42D,IB,23,6010,46.8,10081
42D,IB,24,3656,50.67,10082
42D,IB,25,7194,52.7,10083
42D,IB,26,6310,58.79,10084
42D,IB,27,6311,59.79,10085
42D,IB,28,112,86.24,10086
42D,IB,29,113,88.77,10087
42D,IB,30,114,89.22,10088
42D,IB,31,1646,96.59,10089
42D,IB,32,7571,100,10090
42,IB,1,3605,0,10091
42,IB,2,3606,1.62,10092
42,IB,3,3607,4.05,10093
42,IB,4,6051,4.97,10094
42,IB,5,6053,6.51,10095
42,IB,6,7327,7.27,10096
42,IB,7,3629,7.71,10097
42,IB,8,3630,9.12,10098
42,IB,9,3631,10.32,10099
42,IB,10,3632,12.11,10100
42,IB,11,3633,13.52,10101
42,IB,12,3634,15.07,10102
42,IB,13,3635,18.35,10103
42,IB,14,3636,21.23,10104
42,IB,15,7537,21.62,10105
42,IB,16,905,22.34,10106
42,IB,17,7538,23.73,10107
42,IB,18,7539,25.35,10108
42,IB,19,7540,25.4,10109
42,IB,20,7541,25.73,10110
42,IB,21,7542,27.94,10111
42,IB,22,4331,28.75,10112
42,IB,23,4339,30.77,10113
42,IB,24,7616,34,10114
42,IB,25,5081,35.29,10115
42,IB,26,5082,36.49,10116
42,IB,27,3639,38.78,10117
42,IB,28,3644,39.62,10118
42,IB,29,3645,40.38,10119
42,IB,30,3646,40.91,10120
42,IB,31,3647,43.03,10121
42,IB,32,3661,44.17,10122
42,IB,33,3573,45.48,10123
42,IB,34,3662,46.57,10124
42,IB,35,1212,47.46,10125
42,IB,36,1213,48.46,10126
42,IB,37,1214,49,10127
42,IB,38,1215,49.56,10128
42,IB,39,1216,50.49,10129
42,IB,40,1217,51.82,10130
42,IB,41,4563,56.57,10131
42,IB,42,1218,59.03,10132
42,IB,43,1270,61.01,10133
42,IB,44,1272,62.83,10134
42,IB,45,1273,64.25,10135
42,IB,46,1274,66.66,10136
42,IB,47,1275,68.67,10137
42,IB,48,1276,69.32,10138
42,IB,49,1277,70.92,10139
42,IB,50,1219,72.06,10140
42,IB,51,1220,73.78,10141
42,IB,52,1221,75.41,10142
42,IB,53,664,77.6,10143
42,IB,54,665,79.04,10144
42,IB,55,666,80.11,10145
42,IB,56,667,81.29,10146
42,IB,57,668,83.48,10147
42,IB,58,614,85.56,10148
42,IB,59,615,86.97,10149
42,IB,60,616,88.68,10150
42,IB,61,617,90.22,10151
42,IB,62,618,91.65,10152
42,IB,63,619,93.74,10153
42,IB,64,675,94.51,10154
42,IB,65,1184,99.99,10155
43,IB,1,5044,0,10156
43,IB,2,4433,2.46,10157
43,IB,3,3752,5.62,10158
43,IB,4,3751,6.87,10159
43,IB,5,3689,9.45,10160
43,IB,6,7594,11.49,10161
43,IB,7,3690,12.57,10162
43,IB,8,6117,16.53,10163
43,IB,9,3655,19.99,10164
43,IB,10,5086,22.33,10165
43,IB,11,3656,24.36,10166
43,IB,12,3657,26.54,10167
43,IB,13,3658,28.62,10168
43,IB,14,7329,30.75,10169
43,IB,15,3659,31.56,10170
43,IB,16,3660,33.25,10171
43,IB,17,3647,36.14,10172
43,IB,18,3661,37.34,10173
43,IB,19,3573,38.8,10174
43,IB,20,3662,40,10175
43,IB,21,1212,40.99,10176
